4866,The Most Dangerous Game, island hunter shipwreck reef hunting escape russian jungle most dangerous game manhunt fistfight human prey death violence irony,1
4867,The Mummy, mummy reincarnation buried alive killing an animal universal monsters summer remade horror movie remade turned into dust slave goddess dog african virgin loss of father,1
4868,The Fatal Glass of Beer, prodigal son bond ice pump herd animal father son relationship horn canadian scarf flashback jail mother son relationship north america gold nugget,1
4869,42nd Street, chorus girl gala premiere chorus line director song rivalry asbestos gandhi woman dumps man breaking a leg great white way movies about plays cameos street in title busby berkeley,1
4870,Christopher Strong, party marriage treasure hunt f rated title directed by female aviator pregnancy new york city suicide nobility airplane accident cannes wedding boat ride london england,1
4871,King Kong, giant ape king kong island gorilla beast love sacrifice rescue king ape ship escape jungle blonde apple,1
4872,The Son of Kong, king kong island giant ape mutiny kaiju second part animal name in title orchestral music score seal poster indictment death of title character bitten on the butt white haired gorilla witness intimidation,1
4873,It Happened One Night, bus reporter travel money detective reward running away police marriage newspaper spoiled brat waiting in line wading across a river typewriter toothbrush,1
4874,Of Human Bondage, based on novel waitress baby inheritance medical student unrequited love artist cockney femme fatale self destructiveness orchestral music score paris france betrayal bonds cruelty,1
4875,The Little Minister, soldier scotland riot minister gypsy church 1840s old dark house signal sheriff self sacrifice religion regeneration prayer poverty,1
4876,The Informer, starving comrades reward leitmotif symphonic music score orchestral music score whiskey wanted poster wake trial travel agency tailor pub prostitute fog,1
4877,Top Hat, dancer dance tap dancing dancing horse rapier bridal suite stage show gondola entertainer stage orchestra performer music conductor dressing room,1
4878,Sylvia Scarlett, disguise smuggling marseille cross dressing gender disguise family relationships woman dressed as man scam role reversal pursuit jewel theft hidden identity gender bender father daughter relationship deception,1
4879,Petticoat Fever, wireless signal tic tac toe stranded snow slingshot ship servant romantic rivalry radio polar bear morse code minister marriage proposal loneliness letter,1
4880,My Man Godfrey, butler socialite love city dump maid forgotten man dump scavenger hunt restaurant contest eccentric high society new york city fake fainting fake crying,1
4881,Lost Horizon, shangri la diplomat mountain revolution china love evacuation paradise airplane aging paleontologist illness tibet utopia singapore,1
4882,Stage Door, roommate producer ambition confetti shoeshine applause unemployment pianist nylons marquee stage struck audition father daughter relationship showbiz dancing,1
4883,There Goes the Groom, screwball comedy yacht wedding rehearsal sanitarium san francisco california romantic rivalry rescue mustache marriage proposal jumping into water ice hospital gold mine fortune hunter football,1
4884,Nothing Sacred, new york newspaper reporter vermont new york city screwball comedy foot fetish key to the city squirrel drunken singing nurse native american horse small town punch,1
4885,Snow White and the Seven Dwarfs, snow white and the seven dwarfs germany based on fairy tale brothers grimm evil stepmother fairy tale jealousy queen snow white love dwarf princess apple kingdom poison apple,1
4886,Jezebel, 1850s southern belle 19th century civil war based on play yellow fever vanity pride louisiana epidemic woman singing actor female protagonist one word title self destructiveness,1
4887,Snow Gets in Your Eyes, sausage salesman department store contest ski instructor salesgirl instructor romantic rivalry employer employee relationship manhattan new york city harlem manhattan new york city song singer train soap,1
4888,You Can't Take It with You, house stenographer eccentric friend secretary monopoly rich snob tycoon banker free spirit moving out caught in the rain caged bird man wearing a top hat mob of reporters,1
4889,Angels with Dirty Faces, dead end kids juvenile delinquent priest tough guy electric chair catholic gangster gang villain played by lead actor main character dies lower east side manhattan new york city tenement irish mob irish gangster irish catholic,1
4890,Stagecoach, stagecoach drunken doctor doctor stagecoach relay station deerstalker cap drinking alcohol whiskey social status gentleman marriage proposal greedy banker town doctor expectant mother pregnant wife pregnant,1
4891,The Hound of the Baskervilles, death sherlock holmes doctor hotel boot moor the landscape shooting a dog dog shot with a gun revolver throwing a rock handwritten letter writing a letter letter writing letter drugged drink,1
4892,Wuthering Heights, servant children moors english literature lifting person in air flashback harpsichord judge curse orchestral music score family relationships wedding unrequited love stableboy sister in law,1
4893,Dark Victory, love brain tumor doctor socialite secretary horse horse trainer vermont smoking female protagonist orchestral music score husband wife relationship friendship between women tragic love doctor patient relationship,1
4894,The Wizard of Oz, wizard of oz evil witch witch wizard tornado kansas tin man lion scarecrow quest ruby slippers heart flying monkeys flying witch talking tree,1
4895,The Women, nail polish dressing room bathtub all female cast gold digger nobility columnist beauty salon mother daughter relationship based on play gossip countess perfume divorce girl,1
4896,Mr. Smith Goes to Washington, senator dam bill senate corruption governor death camp secretary patriotism political corruption slander wrongly accused man character appears on front page of a newspaper newspaper headline,1
4897,Of Mice and Men, migrant worker great depression ranch hand mercy killing man child tragedy friendship mental retardation based on novel camera shot of feet ranch friend ambition frustration weeping,1
4898,Pinocchio, italy jiminy cricket conscience pinocchio boy fairy night star smoke puppet wish based on fairy tale pet fish fishbowl umbrella,1
4899,The Grapes of Wrath, great depression farm california home jail waitress red river valley funeral eulogy evicted death of grandfather sheriffs deputy parolee abandoned farm abandoned house,1
4900,Rebecca, bride widower estate monte carlo housekeeper woman death marriage cornwall servant barking dog cocker spaniel spaniel title character never seen rural setting,1
4901,Irene, model dress ball dress shop blue dress broadway musical wedding day newspaper article rags to riches african american film within a film movie theater newsreel family relationships mother son relationship,1
4902,Pride and Prejudice, pride flute looking out a window garden marriage engagement sitting on a music box servant refusing a handshake reference to jamaica horse and carriage piano player money letter parrot music box,1
4903,Tugboat Annie Sails Again, tugboat fired from the job usa stock footage low budget film b movie 1930s boat accident business competition sequel contract sailboat mistaken identity radio broadcasting sea captain,1
4904,The Mark of Zorro, swashbuckler california justice fop secret identity guard military swordsman sword spain mask held at sword point swordplay stabbed with a sword staff,1
4905,Fantasia, classical music disney mouse orchestra apprentice sorcerer dance mountain alligator broom flooded room cult film lava ankylosaurus milky way galaxy,1
4906,The Philadelphia Story, wedding reporter socialite love triangle marriage love photographer divorce remarriage heiress magazine article pushing someone over golf club freeze frame ends with freeze frame,1
4907,The Great Dictator, barber dictator jew battle persecution jewish ghetto soldier invasion radio amnesia anti war comedy 1910s world war one veteran cult film slapstick,1
4908,Ziegfeld Girl, millionaire singer violinist manhattan new york city brooklyn new york city walking with a book on ones head urban setting husband wife relationship boyfriend girlfriend relationship social life showgirl socialite rise and fall rags to riches price of fame,1
4909,Citizen Kane, narcissism materialism newspaper publisher suicide attempt adultery marriage journalist newspaper death story xanadu mansion shangri la soprano sheet music,1
4910,Sergeant York, hillbilly war hero conscientious objector war propaganda doughboy us army one man army patriotism firearm evangelical christianity world war one infantry hero lightning turkey shoot,1
4911,The Maltese Falcon, private detective murder directorial debut homosexual villain cult film maltese falcon detective statuette private eye police investigation gay subtext male slaps a male private investigator death remake,1
4912,Dumbo, florida dumbo elephant circus mouse ear baby elephant stork clown crow barefoot cartoon animal half dressed cartoon animal anthropomorphic stork talking stork talking mouse,1
4913,Suspicion, money honeymoon love business train third class ticket murderer whirlwind romance police liar estate death borrowing money murder chance meeting,1
4914,The Wolf Man, werewolf full moon wolf gypsy gypsy camp leg hold trap barefoot man playing violin dancing girl silver handled cane animal attack horse drawn cart animal bite rhyme wolfsbane,1
4915,To Be or Not to Be, poland professor actor acting troupe polish resistance reference to william shakespeare theatre year 1939 reference to bismarck reference to napoleon haystack suicide note singing shooting reference to shakespeares the merchant of venice,1
4916,The Magnificent Ambersons, widower spoiled brat brat automobile aunt omnipotent narrator narration old maid widow indianapolis indiana class differences automobile factory victorian era turn of the century congressman,1
4917,Bambi, forest bambi deer father animal hunter growing up mother anthropomorphic animal talking animals talking owl talking skunk talking rabbit squirrel butterfly,1
4918,Mrs. Miniver, rose middle class air raid dunkirk england architect historical event airplane accident 1940s 1930s blockbuster new automobile church bombing home from college pilot,1
